,mots,pourcentage
27952,malpresentation,5.378816606558391e-05
27953,queried,5.378816606558391e-05
27954,ordinal,5.378816606558391e-05
27955,6419,5.378816606558391e-05
27956,urinating,5.378816606558391e-05
27957,primiparas,5.378816606558391e-05
27958,nulliparas,5.378816606558391e-05
27959,perinatologist,5.378816606558391e-05
27960,tocolytic,5.378816606558391e-05
27961,menorrhagic,5.378816606558391e-05
27962,gear,5.378816606558391e-05
27963,phimic,5.378816606558391e-05
27964,perimenopausal,5.378816606558391e-05
27965,confidently,5.378816606558391e-05
27966,reviewers',5.378816606558391e-05
27967,cytomegaloviral,5.378816606558391e-05
27968,preembryos,5.378816606558391e-05
27969,7101,5.378816606558391e-05
27970,unmeasured,5.378816606558391e-05
27971,amphetamines,5.378816606558391e-05
27972,1643,5.378816606558391e-05
27973,abruptio,5.378816606558391e-05
27974,2265,5.378816606558391e-05
27975,grandmultiparous,5.378816606558391e-05
27976,iceland,5.378816606558391e-05
27977,1931,5.378816606558391e-05
27978,'physiological',5.378816606558391e-05
27979,coelomic,5.378816606558391e-05
27980,michael,5.378816606558391e-05
27981,macleod,5.378816606558391e-05
27982,overcomes,5.378816606558391e-05
27983,955,5.378816606558391e-05
27984,preovulatory,5.378816606558391e-05
27985,inseminations,5.378816606558391e-05
27986,husband's,5.378816606558391e-05
27987,proceeded,5.378816606558391e-05
27988,veersema,5.378816606558391e-05
27989,notwithstanding,5.378816606558391e-05
27990,rugal,5.378816606558391e-05
27991,fimbria,5.378816606558391e-05
27992,nonchlamydial,5.378816606558391e-05
27993,relying,5.378816606558391e-05
27994,45x,5.378816606558391e-05
27995,facility's,5.378816606558391e-05
27996,parakeratosis,5.378816606558391e-05
27997,koilocytotic,5.378816606558391e-05
27998,keratinizing,5.378816606558391e-05
27999,cytochemically,5.378816606558391e-05
28000,deciduogenic,5.378816606558391e-05
28001,antimesometrial,5.378816606558391e-05
28002,decidual,5.378816606558391e-05
28003,cytotrophoblast,5.378816606558391e-05
28004,pmsg,5.378816606558391e-05
28005,holtzman,5.378816606558391e-05
28006,c3t3,5.378816606558391e-05
28007,c18,5.378816606558391e-05
28008,boiling,5.378816606558391e-05
28009,lyophilization,5.378816606558391e-05
28010,desalting,5.378816606558391e-05
28011,pronase,5.378816606558391e-05
28012,chemoattractive,5.378816606558391e-05
28013,ribonucleic,5.378816606558391e-05
28014,postimplantation,5.378816606558391e-05
28015,offensive,5.378816606558391e-05
28016,superovulation,5.378816606558391e-05
28017,serhal,5.378816606558391e-05
28018,craft,5.378816606558391e-05
28019,2pn,5.378816606558391e-05
28020,triplets,5.378816606558391e-05
28021,hysteroscopies,5.378816606558391e-05
28022,myomata,5.378816606558391e-05
28023,ostia,5.378816606558391e-05
28024,unweighted,5.378816606558391e-05
28025,decibels,5.378816606558391e-05
28026,1015,5.378816606558391e-05
28027,semiquantified,5.378816606558391e-05
28028,bernoulli,5.378816606558391e-05
28029,sonographers,5.378816606558391e-05
28030,accomplishing,5.378816606558391e-05
28031,killip,5.378816606558391e-05
28032,likert,5.378816606558391e-05
28033,526,5.378816606558391e-05
28034,sublingual,5.378816606558391e-05
28035,phonocardiographically,5.378816606558391e-05
28036,phonocardiograms,5.378816606558391e-05
28037,propagates,5.378816606558391e-05
28038,upstrokes,5.378816606558391e-05
28039,979,5.378816606558391e-05
28040,angiographers,5.378816606558391e-05
28041,oftimes,5.378816606558391e-05
28042,2271,5.378816606558391e-05
28043,1648,5.378816606558391e-05
28044,dobutamine's,5.378816606558391e-05
28045,exemplifies,5.378816606558391e-05
28046,adrenomedullary,5.378816606558391e-05
28047,nonhemodiluted,5.378816606558391e-05
28048,cirsoid,5.378816606558391e-05
28049,artefactual,5.378816606558391e-05
28050,artifactually,5.378816606558391e-05
28051,sinuous,5.378816606558391e-05
28052,nontapering,5.378816606558391e-05
28053,familiarization,5.378816606558391e-05
28054,543,5.378816606558391e-05
28055,substrains,5.378816606558391e-05
28056,nephrectomized,5.378816606558391e-05
28057,093,5.378816606558391e-05
28058,803,5.378816606558391e-05
28059,771,5.378816606558391e-05
28060,amgen,5.378816606558391e-05
28061,nurse's,5.378816606558391e-05
28062,ilio,5.378816606558391e-05
28063,ahd,5.378816606558391e-05
28064,cavc,5.378816606558391e-05
28065,converged,5.378816606558391e-05
28066,ckmb,5.378816606558391e-05
28067,postdischarge,5.378816606558391e-05
28068,diverged,5.378816606558391e-05
28069,signified,5.378816606558391e-05
28070,modulus,5.378816606558391e-05
28071,083,5.378816606558391e-05
28072,indexed,5.378816606558391e-05
28073,hypermagnesemia,5.378816606558391e-05
28074,hypermagnesemic,5.378816606558391e-05
28075,overdrive,5.378816606558391e-05
28076,quadripolar,5.378816606558391e-05
28077,051,5.378816606558391e-05
28078,513,5.378816606558391e-05
28079,880,5.378816606558391e-05
28080,emanate,5.378816606558391e-05
28081,centroids,5.378816606558391e-05
28082,disinhibited,5.378816606558391e-05
28083,decelerating,5.378816606558391e-05
28084,postvenographic,5.378816606558391e-05
28085,pathoanatomic,5.378816606558391e-05
28086,gating,5.378816606558391e-05
28087,ptas,5.378816606558391e-05
28088,recanalizing,5.378816606558391e-05
28089,hubs,5.378816606558391e-05
28090,0139,5.378816606558391e-05
28091,temporo,5.378816606558391e-05
28092,segments',5.378816606558391e-05
28093,circulate,5.378816606558391e-05
28094,tale,5.378816606558391e-05
28095,3715,5.378816606558391e-05
28096,730,5.378816606558391e-05
28097,midmyocardial,5.378816606558391e-05
28098,multistage,5.378816606558391e-05
28099,preexercise,5.378816606558391e-05
28100,1503,5.378816606558391e-05
28101,6500,5.378816606558391e-05
28102,kdyne,5.378816606558391e-05
28103,verus,5.378816606558391e-05
28104,davit,5.378816606558391e-05
28105,897,5.378816606558391e-05
28106,cumulatively,5.378816606558391e-05
28107,tami,5.378816606558391e-05
28108,midventricular,5.378816606558391e-05
28109,bazett's,5.378816606558391e-05
28110,baro,5.378816606558391e-05
28111,mechanoreceptors,5.378816606558391e-05
28112,scandinavia,5.378816606558391e-05
28113,counteraction,5.378816606558391e-05
28114,intermediary,5.378816606558391e-05
28115,preprocedure,5.378816606558391e-05
28116,unbypassed,5.378816606558391e-05
28117,nonoffice,5.378816606558391e-05
28118,594,5.378816606558391e-05
28119,isonitriles,5.378816606558391e-05
28120,optimization,5.378816606558391e-05
28121,sq30217,5.378816606558391e-05
28122,cardiotec,5.378816606558391e-05
28123,squibb,5.378816606558391e-05
28124,cardiolite,5.378816606558391e-05
28125,biexponential,5.378816606558391e-05
28126,washes,5.378816606558391e-05
28127,cameras,5.378816606558391e-05
28128,radiopharmaceuticals,5.378816606558391e-05
28129,angiocardiogram,5.378816606558391e-05
28130,reinjection,5.378816606558391e-05
28131,concentrically,5.378816606558391e-05
28132,institute's,5.378816606558391e-05
28133,614,5.378816606558391e-05
28134,sphygmomanometry,5.378816606558391e-05
28135,curl,5.378816606558391e-05
28136,multistation,5.378816606558391e-05
28137,752,5.378816606558391e-05
28138,essai,5.378816606558391e-05
28139,secondaire,5.378816606558391e-05
28140,l'infarctus,5.378816606558391e-05
28141,myocarde,5.378816606558391e-05
28142,greeted,5.378816606558391e-05
28143,hygienic,5.378816606558391e-05
28144,distending,5.378816606558391e-05
28145,frictional,5.378816606558391e-05
28146,physiopharmacologic,5.378816606558391e-05
28147,preawakening,5.378816606558391e-05
28148,a8,5.378816606558391e-05
28149,rpf,5.378816606558391e-05
28150,relentless,5.378816606558391e-05
28151,isradipine,5.378816606558391e-05
28152,proportionate,5.378816606558391e-05
28153,drinks,5.378816606558391e-05
28154,ata,5.378816606558391e-05
28155,pynb3,5.378816606558391e-05
28156,d11s144,5.378816606558391e-05
28157,subsegments,5.378816606558391e-05
28158,stmy,5.378816606558391e-05
28159,madin,5.378816606558391e-05
28160,darby,5.378816606558391e-05
28161,monolayered,5.378816606558391e-05
28162,displacing,5.378816606558391e-05
28163,nonhuman,5.378816606558391e-05
28164,levonorgestrel,5.378816606558391e-05
28165,ethynodiol,5.378816606558391e-05
28166,diacetate,5.378816606558391e-05
28167,mercapto,5.378816606558391e-05
28168,cyclopenta,5.378816606558391e-05
28169,angioscopes,5.378816606558391e-05
28170,pmhca,5.378816606558391e-05
28171,keeps,5.378816606558391e-05
28172,ifs,5.378816606558391e-05
28173,npcas,5.378816606558391e-05
28174,pmhcas,5.378816606558391e-05
28175,strandness,5.378816606558391e-05
28176,pectoria,5.378816606558391e-05
28177,carryover,5.378816606558391e-05
28178,seasons,5.378816606558391e-05
28179,lengthy,5.378816606558391e-05
28180,mrap,5.378816606558391e-05
28181,mycardial,5.378816606558391e-05
28182,ventriculogram,5.378816606558391e-05
28183,2670,5.378816606558391e-05
28184,893,5.378816606558391e-05
28185,7243,5.378816606558391e-05
28186,1928,5.378816606558391e-05
28187,deterrent,5.378816606558391e-05
28188,preliminarily,5.378816606558391e-05
28189,substantiates,5.378816606558391e-05
28190,postresuscitation,5.378816606558391e-05
28191,headings,5.378816606558391e-05
28192,prebypass,5.378816606558391e-05
28193,extensions,5.378816606558391e-05
28194,mesentericoval,5.378816606558391e-05
28195,transcaval,5.378816606558391e-05
28196,hepatoatrial,5.378816606558391e-05
28197,anatomosis,5.378816606558391e-05
28198,deterioarating,5.378816606558391e-05
28199,fla,5.378816606558391e-05
28200,neointima,5.378816606558391e-05
28201,angioscopic,5.378816606558391e-05
28202,omit,5.378816606558391e-05
28203,regionalization,5.378816606558391e-05
28204,notions,5.378816606558391e-05
28205,442,5.378816606558391e-05
28206,recumbent,5.378816606558391e-05
28207,intercultural,5.378816606558391e-05
28208,persuasive,5.378816606558391e-05
28209,wrought,5.378816606558391e-05
28210,cybernetic,5.378816606558391e-05
28211,phosphaturia,5.378816606558391e-05
28212,unconvincing,5.378816606558391e-05
28213,immunochemiluminometric,5.378816606558391e-05
28214,sympatholytic,5.378816606558391e-05
28215,microinjected,5.378816606558391e-05
28216,calcemic,5.378816606558391e-05
28217,transporting,5.378816606558391e-05
28218,okamoto,5.378816606558391e-05
28219,aoki,5.378816606558391e-05
28220,juxtaglomerular,5.378816606558391e-05
28221,276,5.378816606558391e-05
28222,trifluoperazine,5.378816606558391e-05
28223,baths,5.378816606558391e-05
28224,tetrade,5.378816606558391e-05
28225,canoylphorbol,5.378816606558391e-05
28226,nitroxy,5.378816606558391e-05
28227,stearate,5.378816606558391e-05
28228,hyperfine,5.378816606558391e-05
28229,rheology,5.378816606558391e-05
28230,rheological,5.378816606558391e-05
28231,extrastimulus,5.378816606558391e-05
28232,brompton,5.378816606558391e-05
28233,misdiagnose,5.378816606558391e-05
28234,minimised,5.378816606558391e-05
28235,norethisterone,5.378816606558391e-05
28236,atiii,5.378816606558391e-05
28237,wbv,5.378816606558391e-05
28238,rvo,5.378816606558391e-05
28239,referenced,5.378816606558391e-05
28240,optional,5.378816606558391e-05
28241,predilatation,5.378816606558391e-05
28242,dilatable,5.378816606558391e-05
28243,furnished,5.378816606558391e-05
28244,477,5.378816606558391e-05
28245,canalized,5.378816606558391e-05
28246,rotablator,5.378816606558391e-05
28247,thromboembolus,5.378816606558391e-05
28248,replay,5.378816606558391e-05
28249,phillips,5.378816606558391e-05
28250,dci,5.378816606558391e-05
28251,cinefilm,5.378816606558391e-05
28252,orthogonal,5.378816606558391e-05
28253,sonomicrometers,5.378816606558391e-05
28254,dynamically,5.378816606558391e-05
28255,bilayers,5.378816606558391e-05
28256,separable,5.378816606558391e-05
28257,prazosin,5.378816606558391e-05
28258,unravel,5.378816606558391e-05
28259,bloodstream,5.378816606558391e-05
28260,3f,5.378816606558391e-05
28261,fluctuated,5.378816606558391e-05
28262,sympatholysis,5.378816606558391e-05
28263,mrfit,5.378816606558391e-05
28264,preselected,5.378816606558391e-05
28265,0035,5.378816606558391e-05
28266,1124,5.378816606558391e-05
28267,348,5.378816606558391e-05
28268,preexcited,5.378816606558391e-05
28269,summarily,5.378816606558391e-05
28270,nonoccluded,5.378816606558391e-05
28271,ramp,5.378816606558391e-05
28272,643,5.378816606558391e-05
28273,annuloplasties,5.378816606558391e-05
28274,qualification,5.378816606558391e-05
28275,paracorporeal,5.378816606558391e-05
28276,retroperfused,5.378816606558391e-05
28277,isochronic,5.378816606558391e-05
28278,ltz,5.378816606558391e-05
28279,deamination,5.378816606558391e-05
28280,impermeants,5.378816606558391e-05
28281,lactobionate,5.378816606558391e-05
28282,raffinose,5.378816606558391e-05
28283,pentafraction,5.378816606558391e-05
28284,unproven,5.378816606558391e-05
28285,plegisol,5.378816606558391e-05
28286,catabolite,5.378816606558391e-05
28287,bioenergetics,5.378816606558391e-05
28288,transsarcolemmal,5.378816606558391e-05
28289,hydrochlorothiazide's,5.378816606558391e-05
28290,backward,5.378816606558391e-05
28291,countertransporter,5.378816606558391e-05
28292,vmax25,5.378816606558391e-05
28293,466,5.378816606558391e-05
28294,amns,5.378816606558391e-05
28295,30th,5.378816606558391e-05
28296,withhold,5.378816606558391e-05
28297,inaccuracy,5.378816606558391e-05
28298,vigor,5.378816606558391e-05
28299,hemorrhoidal,5.378816606558391e-05
28300,prolapsing,5.378816606558391e-05
28301,recuperative,5.378816606558391e-05
28302,predicated,5.378816606558391e-05
28303,reperfuse,5.378816606558391e-05
28304,cholecystectolized,5.378816606558391e-05
28305,nontransplanted,5.378816606558391e-05
28306,swiftly,5.378816606558391e-05
28307,micromole,5.378816606558391e-05
28308,calcitropic,5.378816606558391e-05
28309,offsetting,5.378816606558391e-05
28310,benzyl,5.378816606558391e-05
28311,nonhospitalized,5.378816606558391e-05
28312,silhouette,5.378816606558391e-05
28313,crotch,5.378816606558391e-05
28314,mannitol,5.378816606558391e-05
28315,spj,5.378816606558391e-05
28316,perforator,5.378816606558391e-05
28317,auxiliary,5.378816606558391e-05
28318,abdomino,5.378816606558391e-05
28319,hyperaldosteronism,5.378816606558391e-05
28320,tetrahydroaldosterone,5.378816606558391e-05
28321,microneurography,5.378816606558391e-05
28322,mismatches,5.378816606558391e-05
28323,constraint,5.378816606558391e-05
28324,noninducible,5.378816606558391e-05
28325,hv,5.378816606558391e-05
28326,085,5.378816606558391e-05
28327,canceled,5.378816606558391e-05
28328,527,5.378816606558391e-05
28329,heralded,5.378816606558391e-05
28330,concentricity,5.378816606558391e-05
28331,16617,5.378816606558391e-05
28332,quinapril,5.378816606558391e-05
28333,11617,5.378816606558391e-05
28334,substantively,5.378816606558391e-05
28335,teboroxoime,5.378816606558391e-05
28336,hanes,5.378816606558391e-05
28337,cuellar,5.378816606558391e-05
28338,lowry,5.378816606558391e-05
28339,biol,5.378816606558391e-05
28340,chem,5.378816606558391e-05
28341,humeroperoneal,5.378816606558391e-05
28342,hyperchromaticity,5.378816606558391e-05
28343,achilles,5.378816606558391e-05
28344,disliked,5.378816606558391e-05
28345,unwise,5.378816606558391e-05
28346,wallace,5.378816606558391e-05
28347,autotransplants,5.378816606558391e-05
28348,axisymmetric,5.378816606558391e-05
28349,mapper,5.378816606558391e-05
28350,realtime,5.378816606558391e-05
28351,midplane,5.378816606558391e-05
28352,centerline,5.378816606558391e-05
28353,inch,5.378816606558391e-05
28354,dismissed,5.378816606558391e-05
28355,state's,5.378816606558391e-05
28356,disasters,5.378816606558391e-05
28357,aminohippuric,5.378816606558391e-05
28358,xviii,5.378816606558391e-05
28359,reperfusate,5.378816606558391e-05
28360,restricts,5.378816606558391e-05
28361,preloads,5.378816606558391e-05
28362,ventriculoplasty,5.378816606558391e-05
28363,awkward,5.378816606558391e-05
28364,decannulation,5.378816606558391e-05
